First Search Time (GMT),Country ID,All Department (APS) or Category,Site Variant,Device Type,Device Model,"Search Type (Keyword,Visual,Browse)",Session ID,Query ID,Prime Customer (Y/N),Is From External Link (Y/N),Search From External Site (Y/N),First Search Query String,Application Name,App Version,Operating System Name,Operating System Version,Device Type ID,Device Category,Customer IP,Search Method,Keywords,Amazon Business Customer (Y/N),Language,Server,Amazon Fresh Customer (Y/N),Music Subscriber (Y/N),First Browse Node,Last search Time (GMT),Last Department,Last Browse Node,Last Known Customer ID,First Added Item,First Purchased Item,First Consumed Item (Subscription),Number of Clicked Items,Number of Items Added to Cart,Number of Items Ordered,Number of Paid Items Ordered,Number of Free Items Ordered,Units Ordered,Paid Units Ordered,Free Units Ordered,Maximum Purchase Price,Clicked Any Item (Y/N),Added Any Item (Y/N),Purchased Any Item (Y/N),Department Count,Shopping Refinement,Number of Shopping Refinements,Highest Number of Shopping Refinements,Items Consumed (Subscription),Shopping Refinement Pickers,Paid Purchase (Y/N),Item Borrowed (Y/N),Items Borrowed,Next Query Group via Click,Query Abandoned (Y/N),Query Reformulated (Y/N),Amazon Fresh (Y/N),Store Visited
2017-01-26 15:27:31,4,stripbooks,PC Browser,Desktop,301612268,kw,276-9733532-9164864,1485444450,1,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=list&crid=3TR5N9A8VDIDP&field-keywords=indianer kinder&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&ie=UTF8&keywords=indianer+sachbuch&oqid=1485444450&page=7&qid=1485444420&ref=sr_pg_7?rh=n%3A186606%2Ck%3Aindianer+sachbuch&rh=n:186606,k:indianer kinder&section=ATF,BTF&sprefix=indiane,stripbooks,234&url=search-alias=stripbooks&version=2",,,Mac OS X,10.10.5,,Generic Desktop,91.119.108.,,indianer kinder,0,de_DE,www.amazon.de,0,0,186606,2017-01-26 15:27:31.0,stripbooks,186606,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,428624031,1,1,0,428626031,0,,,0,0,1,,DE
2017-01-26 15:27:47,4,stripbooks,PC Browser,Desktop,301612268,kw,276-9733532-9164864,1485444467,1,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=list&crid=3TR5N9A8VDIDP&field-keywords=indianer+kinder&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&oqid=1485444467&ref=nb_sb_ss_i_2_7?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&rh=n%3A186606%2Ck%3Aindianer+kinder&section=ATF,BTF&sprefix=indiane%2Cstripbooks%2C234&url=search-alias%3Dstripbooks&version=2",,,Mac OS X,10.10.5,,Generic Desktop,91.119.108.,,indianer spielsachen,0,de_DE,www.amazon.de,0,0,186606,2017-01-26 15:27:47.0,stripbooks,186606,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,428624031,1,1,0,428626031,0,,,1,0,1,,DE
2017-01-26 15:28:22,4,toys,PC Browser,Desktop,301612268,br,276-9733532-9164864,1485444501,1,0,0,,,,Mac OS X,10.10.5,,Generic Desktop,91.119.108.,,,0,de_DE,www.amazon.de,0,0,12950651,2017-01-26 15:28:22.0,toys,12950651,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,1,0,1,,DE
2016-03-28 15:43:58,4,aps,,Desktop,,kw,278-8251636-8531620,1459179837,0,0,0,,,,Mac OS X,10.11.4,,Generic Desktop,,,dinosaur,0,,,,,301128,2016-03-28 15:44:54.0,instant-video,3015915031,1143733911,B018IRP99I,,B018IRP99I,4,1,0,0,0,0,0,0,,1,1,0,2,,0,0,3,,0,,,,0,0,,DE
2017-12-07 07:57:19,4,toys,Mobile Browser,Smartphone,436137623,br,280-2749959-8405368,1512633438,0,0,0,device=mobile&node=360605031,,,iOS,11.1.1,,Apple iPhone,85.127.9.76,,,0,de_DE,www.amazon.de,0,0,360605031,2017-12-07 07:57:19.0,toys,360605031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,,1,0,,DE
2017-01-26 15:41:09,4,toys,PC Browser,Desktop,301612268,kw,276-9733532-9164864,1485445268,1,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=grid&crid=3II0W4HV6P4SI&field-keywords=indianer kindergeburtstag&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&ie=UTF8&keywords=indianer&oqid=1485445268&page=23&qid=1485445243&ref=sr_pg_23?rh=n%3A12950651%2Ck%3Aindianer&rh=n:12950651,k:indianer kindergeburtstag&section=BTF&spIA=B00KK7S758,B0166MVCMK,B01N0QJPWW,B00KK7SD7K,B0166MVCOI,B00KK7S5RI,B01M1DEXFN,B01I9F2Y56,B00KK7S4AQ,B00KK7S2EE,B01HF8LULM,B011LESE42,B00P11YYDC,B00KK7S80M,B01M5JCD1F,B0183MZLI2,B008OI6BG2,B00A0EJP4I,B00HQDVRQK,B00NBR4O0Q,B015E1YW1C,B0133RCQQM,B00DS2Q83K,B01MZWSW0H,B00A788FZ2,B004H0OIDO,B00DFZ7ZSW&sprefix=indianer kin,toys,483&url=search-alias=toys&version=2",,,Mac OS X,10.10.5,,Generic Desktop,91.119.108.,,indianer kindergeburtstag,0,de_DE,www.amazon.de,0,0,12950651,2017-01-26 15:41:26.0,toys,12950651,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,1,0,1,,DE
2017-01-26 15:41:28,4,toys,PC Browser,Desktop,301612268,kw,276-9733532-9164864,1485445287,1,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=grid&crid=3II0W4HV6P4SI&field-keywords=indianer+kindergeburtstag&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&oqid=1485445287&ref=nb_sb_ss_i_4_12?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&rh=n%3A12950651%2Ck%3Aindianer+kindergeburtstag&section=ATF,BTF&sprefix=indianer+kin%2Ctoys%2C483&url=search-alias%3Dtoys&version=2",,,Mac OS X,10.10.5,,Generic Desktop,91.119.108.,,indianer kinder kostüm,0,de_DE,www.amazon.de,0,0,12950651,2017-01-26 15:44:43.0,toys,12950651,1143733911,,,,2,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,,0,0,,DE
2017-01-20 21:27:09,4,instant-video,PC Browser,Desktop,300789913,ed,254-7385743-6399034,1484947629,1,1,0,"_encoding=UTF8&bbn=3015916031&field-entity_type=9739120031&field-feature_seven_browse-bin=4262977031&field-ways_to_watch=7448695031&node=3010075031,!3010076031,3015916031,!3010076031&pf_rd_i=home&pf_rd_m=A3JWKAKR8XB7XF&pf_rd_p=1209815527&pf_rd_r=VD8VAZKS5M12MV7Z995C&pf_rd_s=center-6&pf_rd_t=12401&search-alias=instant-video",,,Mac OS X,10.11.6,,Generic Desktop,85.127.80.6,,,0,de_DE,www.amazon.de,0,0,3015916031,2017-01-20 21:27:46.0,instant-video,3015916031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,9739118031,1,1,0,9739120031,0,,,1,0,1,,DE
2017-01-20 21:27:47,4,instant-video,PC Browser,Desktop,300789913,kw,254-7385743-6399034,1484947667,1,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=list&bbn=3015916031&crid=AQ7GPT7B6HFO&field-keywords=night manager&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&ie=UTF8&oqid=1484947667&page=2&qid=1484947629&ref=sr_pg_2?rh=n%3A3010075031%2Cn%3A%213010076031%2Cn%3A3015916031%2Cp_n_feature_seven_browse-bin%3A4262977031%2Cp_n_ways_to_watch%3A7448695031%2Cp_n_entity_type%3A9739120031&rh=n:3010075031,k:night manager&section=BTF&sprefix=night,undefined,204&url=search-alias=instant-video&version=2",,,Mac OS X,10.11.6,,Generic Desktop,85.127.80.6,,night manager,0,de_DE,www.amazon.de,0,0,3010075031,2017-01-20 21:27:47.0,instant-video,3010075031,1143733911,,,B01D71HK6K,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,3,,0,,,,0,0,,DE
2017-07-06 18:32:53,4,aps,PC Browser,Desktop,330191069,kw,276-9733532-9164864,1499365981,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=list&crid=1M1RME14YNA5R&field-keywords=eis popsicles&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&ie=UTF8&keywords=eisformen&oqid=1499365981&page=2&qid=1499365815&ref=sr_pg_2?rh=i%3Aaps%2Ck%3Aeisformen&rh=i:aps,k:eis popsicles&section=BTF&spIA=B072HBV79R,B00CZ7MR2U&sprefix=eis pop,aps,219&url=search-alias=aps&version=2",,,Mac OS X,10.10.5,,Generic Desktop,85.127.8.3,,eis popsicles,0,de_DE,www.amazon.de,0,0,301128,2017-07-06 18:34:10.0,aps,301128,1143733911,,,,4,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,0,0,0,,DE
2018-04-24 22:34:29,4,aps,Tablet Browser,Tablet,546038726,kw,255-2716246-6553639,1524609268,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=2243TZ7T9I334&field-keywords=wasserperlen spielzeug&sprefix=Wasserper,aps,207&url=search-alias=aps",,,iOS,11.2.5,,Apple iPad,91.119.222.,,wasserperlen spielzeug,0,de_DE,www.amazon.de,0,0,301128,2018-04-24 22:38:04.0,aps,301128,1143733911,,,,4,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,,0,0,0,DE
2016-05-16 15:31:24,4,mi,,Desktop,,kw,278-8251636-8531620,1463412684,0,0,0,,,,Mac OS X,10.11.4,,Generic Desktop,,,"ok abdeckhaube für keyboard, 88 tasten, 125 - 150 cm, elastisch daher universel",0,de_DE,,,,340849031,2016-05-16 15:32:11.0,mi,340849031,1143733911,,,,4,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,1,0,0,,DE
2016-12-23 13:10:30,4,dvd,Tablet Browser,Tablet,336534879,kw,255-3025057-6821601,1482498629,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=3S205GXJSQ0O1&field-keywords=ratatouille&sprefix=Rata,instant-video,308&url=search-alias=dvd",,,iOS,9.3.5,,Apple iPad,91.119.220.,,ratatouille,0,de_DE,www.amazon.de,0,0,284266,2016-12-23 13:11:05.0,instant-video,3010075031,1143733911,,,,2,0,0,0,0,0,0,0,,1,0,0,2,181875031,1,1,0,181877031,0,,,,0,0,,DE
2017-11-20 19:32:09,4,stripbooks,PC Browser,Desktop,338543789,kw,276-9733532-9164864,1511206347,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=unknown&field-keywords=maura+kunnas&fromApp=gp&fromPage=fkmr-results&fromPageConstruction=auisearch&oqid=1511206347&ref=nb_sb_noss?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&rh=n:186606,k:mauri kunnas&section=ATF,BTF&url=search-alias%3Dstripbooks&version=2",,,Mac OS X,10.10.5,,Generic Desktop,91.119.124.,,mauri kunnas,0,de_DE,www.amazon.de,0,0,186606,2017-11-20 19:39:05.0,stripbooks,186606,1143733911,,,,3,0,0,0,0,0,0,0,,1,0,0,1,428624031,1,1,0,428626031,0,0,0,,0,0,,DE
2018-04-24 22:22:51,4,beauty,Tablet Browser,Tablet,546038726,kw,255-2716246-6553639,1524608571,0,0,0,camp=1789&creative=390957&creativeASIN=B00DTLA5KC&field-keywords=Softsoap Liquid Hand Soap Aquarium Series 64-Ounce Refill Bottle&ie=UTF8&imprToken=S2fZGGSS4hyWQzAU8paj3w&linkCode=g13&linkId=6JXOOMBR5LDFK5XK&tag=rhythmsofplay-21&url=search-alias=beauty,,,iOS,11.2.5,,Apple iPad,91.119.222.,,softsoap liquid hand soap aquarium series 64-ounce refill bottle,0,de_DE,www.amazon.de,0,0,84230031,2018-04-24 22:22:51.0,beauty,84230031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,1,1,0,0,DE
2017-01-15 21:00:45,4,instant-video,PC Browser,Desktop,300789913,kw,254-7385743-6399034,1484514045,1,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=4V6RCEA0LE92&field-keywords=fast and furious 7&sprefix=fast,instant-video,574&url=search-alias=instant-video",,,Mac OS X,10.11.6,,Generic Desktop,91.119.103.,,fast and furious 7,0,de_DE,www.amazon.de,0,0,3010075031,2017-01-15 21:00:45.0,instant-video,3010075031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,1,0,1,,DE
2018-01-01 21:07:00,4,aps,Mobile Application,Smartphone,438521386,kw,258-7514073-2509458,1514840820,0,0,0,"__mk_en_GB=ÃMÃZÃÃ&buildFingerprint=google&buildProduct=walleye&cid=08e6b9c8bdfc91895ce634a035f3d00febd36433&cri=pyslgc8NG5BS6gu0&dataVersion=v0.2&deviceDensityClassification=420&deviceScreenLayout=SCREENLAYOUT_SIZE_NORMAL&deviceType=A1MPSLFC7L5AFK&format=json&imgCrop=true&imgRes=0&k=pixel 2 case&manufacturer=Google&model=Pixel 2&osVersion=27&phoneType=PHONE_TYPE_GSM&rh=i:aps,k:pixel 2 case&serial=FA7AD1A00826&simOperator=23210&uaAppName=mShop&uaAppType=Application&uaAppVersion=14.2.1.100",mShop,14.2.1.100,Android,8.1.0,A3VHM2UE8EAUA1,Pixel 2,93.209.5.6,text,pixel 2 case,0,en_GB,www.amazon.de,0,0,301128,2018-01-01 21:09:03.0,aps,301128,1143733911,,,,5,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,,0,0,,DE
2017-01-01 14:32:56,4,instant-video,Tablet Browser,Tablet,336534879,kw,255-3025057-6821601,1483281176,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=UONAF2B3Q7VH&field-keywords=iceage5&sprefix=Iceage,aps,227&url=search-alias=instant-video",,,iOS,9.3.5,,Apple iPad,91.119.103.,,iceage5,0,de_DE,www.amazon.de,0,0,3010075031,2017-01-01 14:32:56.0,instant-video,3010075031,1143733911,,,,2,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,,0,0,,DE
2017-01-15 19:29:25,4,dvd,PC Browser,Desktop,300789913,br,254-7385743-6399034,1484508564,1,0,0,field-availability=-1&ie=UTF8&lo=dvd&pa=B0077BQQF8&qid=1484508546&rh=i:dvd&suppress-ve=1,,,Mac OS X,10.11.6,,Generic Desktop,91.119.103.,,,0,de_DE,www.amazon.de,0,0,284266,2017-01-15 19:29:25.0,dvd,284266,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,0,1,0,,DE
2019-01-04 21:27:28,4,stripbooks,PC Browser,Desktop,932704676,kw,261-3969103-3061358,1546637247,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=ethik&url=search-alias=stripbooks,,,macOS,10.14.2,,Generic Desktop,91.119.109.,,ethik,0,de_DE,www.amazon.de,0,0,186606,2019-01-04 21:27:28.0,stripbooks,186606,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,428624031,1,1,0,428626031,0,0,0,,1,0,0,DE
2017-07-16 19:10:00,4,stripbooks,Tablet Browser,Tablet,349671815,br,255-3025057-6821601,1500232200,0,0,0,"ie=UTF8&page=1&rh=n:186606,p_lbr_books_authors_browse-bin:Carsten Stormer",,,iOS,9.3.5,,Apple iPad,85.127.8.3,,,0,en_GB,www.amazon.de,0,0,186606,2017-07-16 19:10:14.0,stripbooks,186606,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,428624031,1,1,0,428626031,0,0,0,,0,0,,DE
2017-01-15 19:29:08,4,aps,PC Browser,Desktop,300789913,kw,254-7385743-6399034,1484508546,1,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=list&crid=6X6S8IS7RGCF&field-keywords=calling+midwife&fromApp=gp&fromPage=corr-results&fromPageConstruction=auisearch&oqid=1484508546&ref=nb_sb_ss_fb_1_12?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&rh=i:aps,k:midwife&section=ATF,BTF&sprefix=calling+midw%2Cprime-instant-video%2C217&url=search-alias%3Daps&version=2",,,Mac OS X,10.11.6,,Generic Desktop,91.119.103.,,midwife,0,de_DE,www.amazon.de,0,0,301128,2017-01-15 19:29:08.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,0,0,1,,DE
2017-05-29 09:50:46,4,aps,PC Browser,Desktop,327823229,kw,276-9733532-9164864,1496051446,0,0,0,"U2=276-5604906-2531742&__mk_de_DE=ÃMÃÅ½ÃÃ&crid=3IY7X9O8CMV10&deviceType=desktop&field-keywords=sanduhr 3 minuten&shpo=1&sprefix=sanduhr ,aps,649&url=search-alias=aps",,,Mac OS X,10.10.5,,Generic Desktop,85.127.91.3,,sanduhr 3 minuten,0,en_GB,www.amazon.de,0,0,301128,2017-05-29 09:50:46.0,aps,301128,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,,0,0,,DE
2017-06-22 09:07:21,4,aps,PC Browser,Desktop,327823229,kw,276-9733532-9164864,1498122440,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=riesenbirne&url=search-alias=aps,,,Mac OS X,10.10.5,,Generic Desktop,91.119.109.,,riesenbirne,0,de_DE,www.amazon.de,0,0,301128,2017-06-22 09:07:21.0,aps,301128,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,,0,0,,DE
2016-09-21 06:24:40,4,english-books,,Desktop,,kw,278-8251636-8531620,1474439080,0,0,0,,,,Mac OS X,10.11.6,,Generic Desktop,217.78.135.,,goevrey frames,0,de_DE,www.amazon.de,,,52044011,2016-09-21 06:24:40.0,english-books,52044011,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,,1,0,,DE
2017-06-22 07:46:10,4,stripbooks,PC Browser,Desktop,327823229,kw,276-9733532-9164864,1498117570,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=1C8WUG7LW54VW&field-keywords=drei miese fiese kerle&sprefix=drei miese fie,stripbooks,208&url=search-alias=stripbooks",,,Mac OS X,10.10.5,,Generic Desktop,91.119.109.,,drei miese fiese kerle,0,de_DE,www.amazon.de,0,0,186606,2017-06-22 07:46:10.0,stripbooks,186606,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,428624031,1,1,0,428626031,0,0,0,1,0,0,,DE
2017-06-22 07:40:46,4,stripbooks,PC Browser,Desktop,327823229,kw,276-9733532-9164864,1498117248,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=list&crid=7Z1C90ZG877Q&field-keywords=das biest des monsieur racine&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&ie=UTF8&keywords=bilderb%C3%BCcher+ab+4+jahren&oqid=1498117248&page=3&qid=1498117213&ref=sr_pg_3?rh=n%3A186606%2Ck%3Abilderb%C3%BCcher+ab+4+jahren&rh=n:186606,k:das biest des monsieur racine&section=BTF&sprefix=das biest des m,stripbooks,260&url=search-alias=stripbooks&version=2",,,Mac OS X,10.10.5,,Generic Desktop,91.119.109.,,das biest des monsieur racine,0,de_DE,www.amazon.de,0,0,186606,2017-06-22 07:40:46.0,stripbooks,186606,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,428624031,1,1,0,428626031,0,0,0,1,0,0,,DE
2016-07-21 13:01:34,4,english-books,,Desktop,,kw,278-8251636-8531620,1469106093,0,0,0,,,,Mac OS X,10.11.6,,Generic Desktop,,,quantified self,0,de_DE,,,,52044011,2016-07-21 13:01:34.0,english-books,52044011,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,429332031,1,1,0,429334031,0,,,,1,0,,DE
2017-09-29 19:02:52,4,grocery,PC Browser,Desktop,426720925,kw,258-1313753-1817369,1506711771,0,0,0,field-keywords=Voss&ie=UTF8&index=grocery&search-type=ss,,,macOS,10.12.6,,Generic Desktop,91.119.105.,,voss,0,de_DE,www.amazon.de,0,0,340846031,2017-09-29 19:04:11.0,grocery,340846031,1143733911,B0051VULP2,B0051VULP2,,3,1,1,1,0,1,1,0,17.99,1,1,1,1,,0,0,0,,1,0,0,1,0,0,,DE
2018-01-01 17:17:32,4,aps,Tablet Browser,Tablet,442246318,kw,255-3025057-6821601,1514827051,0,0,0,hvadid=183024212524&hvdev=t&hvlocphy=9042821&hvnetw=g&hvpos=1t1&hvqmt=e&hvrand=7340766038906926765&hvtargid=kwd-3315192002&ie=UTF8&index=aps&keywords=haba bausteine&ref=pd_sl_9fc625u8q2_e&tag=googhydr08-21,,,iOS,9.3.5,,Apple iPad,93.209.5.6,,haba bausteine,0,en_GB,www.amazon.de,0,0,301128,2018-01-01 17:17:32.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,,1,0,,DE
2017-04-07 14:18:32,4,aps,PC Browser,Desktop,331250648,kw,253-1428318-1892708,1491574711,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=list&field-keywords=tip-toi+b%C3%BCcher+dschungel&fromApp=gp&fromPage=corr-results&fromPageConstruction=auisearch&oqid=1491574711&ref=nb_sb_noss?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&rh=i%3Aaps%2Ck%3Atip-toi+b%C3%BCcher+dschungel&section=BTF&url=search-alias%3Daps&version=2,,,Mac OS X,10.11.6,,Generic Desktop,193.170.153,,baterrien aaa,0,de_DE,www.amazon.de,0,0,301128,2017-04-07 14:19:49.0,aps,301128,1143733911,B00LN803K0,B00LN803K0,,2,1,1,1,0,1,1,0,12.7,1,1,1,1,,0,0,0,,1,,,,0,0,,DE
2017-06-22 07:38:11,4,digital-text,PC Browser,Desktop,327823229,kw,276-9733532-9164864,1498117090,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=buch ab 5 jahre&url=search-alias=digital-text,,,Mac OS X,10.10.5,,Generic Desktop,91.119.109.,,buch ab 5 jahre,0,en_GB,www.amazon.de,0,0,530484031,2017-06-22 07:38:56.0,stripbooks,186606,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,2,428624031,1,1,0,428626031,0,0,0,1,1,0,,DE
2017-06-22 07:36:31,4,stripbooks,PC Browser,Desktop,327823229,kw,276-9733532-9164864,1498116990,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=bilderbÃ¼cher ab 4 jahren&url=search-alias=stripbooks,,,Mac OS X,10.10.5,,Generic Desktop,91.119.109.,,bilderbücher ab 4 jahren,0,en_GB,www.amazon.de,0,0,186606,2017-06-22 07:40:25.0,stripbooks,186606,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,428624031,1,1,0,428626031,0,0,0,1,0,0,,DE
2017-06-22 06:44:37,4,aps,PC Browser,Desktop,327823229,kw,276-9733532-9164864,1498113876,0,0,1,"ie=UTF8&page=1&rh=i:aps,k:freundschaftsbuch kindergarten",,,Mac OS X,10.10.5,,Generic Desktop,91.119.109.,,freundschaftsbuch kindergarten,0,en_GB,www.amazon.de,0,0,301128,2017-06-22 07:01:35.0,aps,301128,1143733911,,,,10,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,1,0,0,,DE
2016-08-26 13:58:14,4,aps,,Desktop,,kw,278-8251636-8531620,1472219893,0,0,0,,,,Mac OS X,10.11.6,,Generic Desktop,93.235.205.,,genuino mega 2560,0,de_DE,,,,301128,2016-08-26 13:58:14.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,0,1,0,,DE
2017-05-07 21:38:43,4,clothing,Mobile Browser,Smartphone,363273762,kw,280-2749959-8405368,1494193122,0,0,0,"ie=UTF8&page=1&rh=n:1981665031,k:Set: Tunika-Kleid Leggings\c",,,iOS,10.2,,Apple iPhone,91.119.229.,,"set: tunika-kleid leggings,",0,de_DE,www.amazon.de,0,0,1981665031,2017-05-07 21:38:43.0,clothing,1981665031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,,1,0,,DE
2016-12-21 16:21:15,4,aps,PC Browser,Desktop,300789913,kw,255-4353166-2607853,1482337274,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=makey makey&url=search-alias=aps,,,Mac OS X,10.11.6,,Generic Desktop,193.170.153,,makey makey,0,de_DE,www.amazon.de,0,0,301128,2016-12-21 16:21:15.0,aps,301128,1143733911,,,,3,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,,0,0,,DE
2017-12-10 18:27:02,4,aps,PC Browser,Desktop,329022669,kw,276-9733532-9164864,1512930421,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=W4RIPIAWCVF9&field-keywords=sweatpants damen&sprefix=sweatpants,aps,205&url=search-alias=aps",,,Mac OS X,10.10.5,,Generic Desktop,85.127.91.3,,sweatpants damen,0,en_GB,www.amazon.de,0,0,301128,2017-12-10 18:31:51.0,aps,301128,1143733911,,,,2,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,,0,0,,DE
2017-04-07 14:10:28,4,aps,PC Browser,Desktop,331250648,kw,253-1428318-1892708,1491574227,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=list&crid=AW5C8TW3WKV8&field-keywords=tip-toi+b%C3%BCcher&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&oqid=1491574227&ref=nb_sb_ss_i_5_7?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&rh=i:aps,k:tip-toi bÃ¼cher dschungel&section=ATF,BTF&sprefix=Tip-Toi%2Caps%2C304&url=search-alias%3Daps&version=2",,,Mac OS X,10.11.6,,Generic Desktop,193.170.153,,tip-toi bücher dschungel,0,de_DE,www.amazon.de,0,0,301128,2017-04-07 14:10:28.0,aps,301128,1143733911,3473329193,3473329193,,2,1,1,1,0,1,1,0,20.55,1,1,1,1,,0,0,0,,1,,,1,0,0,,DE
2018-05-20 18:15:54,4,aps,Tablet Browser,Tablet,553062135,kw,255-2716246-6553639,1526840154,0,0,0,"ie=UTF8&page=1&rh=i:aps,k:tablet halterung bett",,,iOS,11.3.1,,Apple iPad,85.127.83.5,,tablet halterung bett,0,de_DE,www.amazon.de,0,0,301128,2018-05-20 18:18:16.0,aps,301128,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,,0,0,0,DE
2017-02-26 08:24:53,4,shoes,PC Browser,Desktop,301612268,kw,276-9733532-9164864,1488097491,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=3MEF564Q9HUK1&field-keywords=bisgaard&sprefix=bisgaard,aps,358&url=search-alias=shoes",,,Mac OS X,10.10.5,,Generic Desktop,85.127.88.7,,bisgaard,0,de_DE,www.amazon.de,0,0,355006011,2017-02-26 08:35:15.0,shoes,355006011,1143733911,B01F5GNOUQ,B01F5GNOUQ,,4,1,1,1,0,1,1,0,60.1,1,1,1,1,,0,0,0,,1,,,1,0,0,,DE
2016-11-08 10:40:49,4,aps,PC Browser,Desktop,,kw,276-9733532-9164864,1478601649,0,0,0,,,,Mac OS X,10.10.5,,Generic Desktop,91.119.235.,,feuerwehr,0,de_DE,www.amazon.de,,,301128,2016-11-08 11:04:01.0,aps,301128,1143733911,,,,4,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,0,0,0,,DE
